Product,Shopify Handle,Options,Solvantis Product ID,Shopify Product ID,Solvantis Variant ID,Shopify Variant ID,Current Solvantis SKU,Current Shopify SKU,OG Export SKU,Proposed Action,Match Status,Match Confidence
Emilina Maxi Dress - Pink/Blue,emilina-maxi-dress-pink-blue,Size: S,a41a7aa1-3d5b-481a-a63f-b539c4a0fa04,1.04495E+13,ddd6969d-25e3-48a0-89a9-e3b0fb6893c8,5.20314E+13,20160916 1118 - A9-3,20160916 1118 - A9-3,20160916 1118 - A9,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emilina Maxi Dress - Pink/Blue,emilina-maxi-dress-pink-blue,Size: XL,a41a7aa1-3d5b-481a-a63f-b539c4a0fa04,1.04495E+13,732586da-c72a-4ca4-95d7-62ae700cdc70,5.20314E+13,20160916 1118 - A9,20160916 1118 - A9,20160916 1118 - A9,NO CHANGE,ALREADY OG,exact handle + options
Emilina Maxi Dress - Pink/Blue,emilina-maxi-dress-pink-blue,Size: XS,a41a7aa1-3d5b-481a-a63f-b539c4a0fa04,1.04495E+13,dad4df6b-687a-41e9-af35-4ce7c111eac5,5.20314E+13,20160916 1118 - A9-2,20160916 1118 - A9-2,20160916 1118 - A9,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emilla Maxi Dress - Purple,payten-maxi-dress-blue-copy,Size: L,c660fedb-d32f-4dbb-8027-7f3198e01e27,1.01359E+13,8f071270-f212-4fbb-b34a-51256669849f,5.05425E+13,JS-20191063C-1074 - C-5,JS-20191063C-1074 - C-5,JS-20191063C-1074 - C,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emilla Maxi Dress - Purple,payten-maxi-dress-blue-copy,Size: M,c660fedb-d32f-4dbb-8027-7f3198e01e27,1.01359E+13,8358e86a-cce5-4b96-9c57-ae3fa909ceef,5.05425E+13,JS-20191063C-1074 - C-4,JS-20191063C-1074 - C-4,JS-20191063C-1074 - C,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emilla Maxi Dress - Purple,payten-maxi-dress-blue-copy,Size: S,c660fedb-d32f-4dbb-8027-7f3198e01e27,1.01359E+13,1c724821-39d6-48bc-98b2-7b6b374bd422,5.05425E+13,JS-20191063C-1074 - C-3,JS-20191063C-1074 - C-3,JS-20191063C-1074 - C,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emilla Maxi Dress - Purple,payten-maxi-dress-blue-copy,Size: XL,c660fedb-d32f-4dbb-8027-7f3198e01e27,1.01359E+13,0ea378da-585e-4671-b921-84a96cddb0a2,5.05425E+13,JS-20191063C-1074 - C,JS-20191063C-1074 - C,JS-20191063C-1074 - C,NO CHANGE,ALREADY OG,exact handle + options
Emilla Maxi Dress - Purple,payten-maxi-dress-blue-copy,Size: XS,c660fedb-d32f-4dbb-8027-7f3198e01e27,1.01359E+13,a70c23a6-801e-4879-85b8-7d42ed2973a8,5.05425E+13,JS-20191063C-1074 - C-2,JS-20191063C-1074 - C-2,JS-20191063C-1074 - C,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emilla Mini Dress - Purple,emilla-mini-dress-blue,Size: L,b9793134-28fc-4c2e-ab24-e872605bd425,1.01359E+13,9471bd2a-1a76-4509-b9d3-5f7b656d09d8,5.05425E+13,JS-20175068C-1074 - C-5,JS-20175068C-1074 - C-5,JS-20175068C-1074 - C,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emilla Mini Dress - Purple,emilla-mini-dress-blue,Size: M,b9793134-28fc-4c2e-ab24-e872605bd425,1.01359E+13,af63c5a2-82b4-42bf-b8c0-434eb0dea24a,5.05425E+13,JS-20175068C-1074 - C-4,JS-20175068C-1074 - C-4,JS-20175068C-1074 - C,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emilla Mini Dress - Purple,emilla-mini-dress-blue,Size: S,b9793134-28fc-4c2e-ab24-e872605bd425,1.01359E+13,60c412cb-ef39-4282-89f7-a1bb35c7834b,5.05425E+13,JS-20175068C-1074 - C-3,JS-20175068C-1074 - C-3,JS-20175068C-1074 - C,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emilla Mini Dress - Purple,emilla-mini-dress-blue,Size: XL,b9793134-28fc-4c2e-ab24-e872605bd425,1.01359E+13,39eea63a-dcb5-46c8-8d64-4af0432c2df9,5.05425E+13,JS-20175068C-1074 - C,JS-20175068C-1074 - C,JS-20175068C-1074 - C,NO CHANGE,ALREADY OG,exact handle + options
Emilla Mini Dress - Purple,emilla-mini-dress-blue,Size: XS,b9793134-28fc-4c2e-ab24-e872605bd425,1.01359E+13,4f19ee27-b997-4931-a16d-b35e898af107,5.05425E+13,JS-20175068C-1074 - C-2,JS-20175068C-1074 - C-2,JS-20175068C-1074 - C,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emily Black Set - By Frankie,emily-black-set-by-frankie,Size: L,f1984755-d046-41c2-b85b-8c43d2fd3bbf,1.02298E+13,86c9752a-474a-40a9-aa98-7002f13bdc91,5.11826E+13,521-1 -BF4-5,521-1 -BF4-5,521-1 -BF4,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emily Black Set - By Frankie,emily-black-set-by-frankie,Size: M,f1984755-d046-41c2-b85b-8c43d2fd3bbf,1.02298E+13,b0c8f952-1b9c-4a3f-a9af-3b91175c4c1d,5.11826E+13,521-1 -BF4-4,521-1 -BF4-4,521-1 -BF4,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emily Black Set - By Frankie,emily-black-set-by-frankie,Size: S,f1984755-d046-41c2-b85b-8c43d2fd3bbf,1.02298E+13,30ca0647-77a4-4085-81fd-298b5a6de15b,5.11826E+13,521-1 -BF4-3,521-1 -BF4-3,521-1 -BF4,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emily Black Set - By Frankie,emily-black-set-by-frankie,Size: XL,f1984755-d046-41c2-b85b-8c43d2fd3bbf,1.02298E+13,5aa0e534-f0c5-4e5c-8e70-7fd7f4a05405,5.11826E+13,521-1 -BF4,521-1 -BF4,521-1 -BF4,NO CHANGE,ALREADY OG,exact handle + options
Emily Black Set - By Frankie,emily-black-set-by-frankie,Size: XS,f1984755-d046-41c2-b85b-8c43d2fd3bbf,1.02298E+13,377876b7-c3b4-49b3-a575-adc9880683ce,5.11826E+13,521-1 -BF4-2,521-1 -BF4-2,521-1 -BF4,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emily Brown Pinstripe Set - By Frankie,emily-brown-pinstripe-set-by-frankie,Size: L,ae2a52d8-6201-401b-b7ef-c594e28e12df,1.03839E+13,1d0d7b18-90fe-4ab9-a613-08bcbd1ddbd4,5.17803E+13,521-4 BF7-5,521-4 BF7-5,521-4 BF7,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emily Brown Pinstripe Set - By Frankie,emily-brown-pinstripe-set-by-frankie,Size: M,ae2a52d8-6201-401b-b7ef-c594e28e12df,1.03839E+13,a70d7dcd-0594-46c8-90a4-8f717d040d74,5.17803E+13,521-4 BF7-4,521-4 BF7-4,521-4 BF7,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emily Brown Pinstripe Set - By Frankie,emily-brown-pinstripe-set-by-frankie,Size: S,ae2a52d8-6201-401b-b7ef-c594e28e12df,1.03839E+13,3dc732f7-b296-48b8-9330-3f860b44186c,5.17803E+13,521-4 BF7-3,521-4 BF7-3,521-4 BF7,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emily Brown Pinstripe Set - By Frankie,emily-brown-pinstripe-set-by-frankie,Size: XL,ae2a52d8-6201-401b-b7ef-c594e28e12df,1.03839E+13,17b56514-a41b-46a0-b537-3c346d3b68ad,5.17803E+13,521-4 BF7,521-4 BF7,521-4 BF7,NO CHANGE,ALREADY OG,exact handle + options
Emily Brown Pinstripe Set - By Frankie,emily-brown-pinstripe-set-by-frankie,Size: XS,ae2a52d8-6201-401b-b7ef-c594e28e12df,1.03839E+13,52b0e0b8-03cb-40b3-bf42-84a5d960608b,5.17803E+13,521-4 BF7-2,521-4 BF7-2,521-4 BF7,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emily Brown Polka Dot Set - By Frankie,emily-brown-polka-dot-set-by-frankie,Size: L,595212e8-41cd-470e-907f-836b7cf3e0f4,1.04123E+13,cbc94060-89a0-4576-8558-6affee5a76c4,5.18937E+13,521-7 - BF3-5,521-7 - BF3-5,521-7 - BF3,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emily Brown Polka Dot Set - By Frankie,emily-brown-polka-dot-set-by-frankie,Size: M,595212e8-41cd-470e-907f-836b7cf3e0f4,1.04123E+13,8bb7586a-af40-456d-b6ef-e9e13326f7a2,5.18937E+13,521-7 - BF3-4,521-7 - BF3-4,521-7 - BF3,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emily Brown Polka Dot Set - By Frankie,emily-brown-polka-dot-set-by-frankie,Size: S,595212e8-41cd-470e-907f-836b7cf3e0f4,1.04123E+13,272196d9-988d-4e2d-9c16-470841943f9f,5.18937E+13,521-7 - BF3-3,521-7 - BF3-3,521-7 - BF3,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emily Brown Polka Dot Set - By Frankie,emily-brown-polka-dot-set-by-frankie,Size: XL,595212e8-41cd-470e-907f-836b7cf3e0f4,1.04123E+13,6616d457-8a12-412c-836a-f7e26a746a21,5.18937E+13,521-7 - BF3,521-7 - BF3,521-7 - BF3,NO CHANGE,ALREADY OG,exact handle + options
Emily Brown Polka Dot Set - By Frankie,emily-brown-polka-dot-set-by-frankie,Size: XS,595212e8-41cd-470e-907f-836b7cf3e0f4,1.04123E+13,88c8f372-c1ea-48c8-9c7d-2979fc6e30d9,5.18937E+13,521-7 - BF3-2,521-7 - BF3-2,521-7 - BF3,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emily Brown Set - By Frankie,emily-brown-set-by-frankie,Size: L,87499469-f299-44b5-a87d-b7ae2cf0a561,1.02298E+13,abd57e25-f7db-44e0-9aac-8ba2f40f18d3,5.11826E+13,521-3 -BF4-5,521-3 -BF4-5,521-3 -BF4,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emily Brown Set - By Frankie,emily-brown-set-by-frankie,Size: M,87499469-f299-44b5-a87d-b7ae2cf0a561,1.02298E+13,4915383c-62c0-478e-b954-e43c8f5f9a79,5.11826E+13,521-3 -BF4-4,521-3 -BF4-4,521-3 -BF4,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emily Brown Set - By Frankie,emily-brown-set-by-frankie,Size: S,87499469-f299-44b5-a87d-b7ae2cf0a561,1.02298E+13,2dc549c7-5786-4efc-a3d5-c96c1c9bc266,5.11826E+13,521-3 -BF4-3,521-3 -BF4-3,521-3 -BF4,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emily Brown Set - By Frankie,emily-brown-set-by-frankie,Size: XL,87499469-f299-44b5-a87d-b7ae2cf0a561,1.02298E+13,d87eba34-794e-4f13-b946-e819d878f2c7,5.11826E+13,521-3 -BF4,521-3 -BF4,521-3 -BF4,NO CHANGE,ALREADY OG,exact handle + options
Emily Brown Set - By Frankie,emily-brown-set-by-frankie,Size: XS,87499469-f299-44b5-a87d-b7ae2cf0a561,1.02298E+13,819a5607-1afc-4721-907d-94b56f227c2e,5.11826E+13,521-3 -BF4-2,521-3 -BF4-2,521-3 -BF4,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emily Dress - Green,emily-dress-size-6-16,Size: 10,bb464c14-b9b8-479d-a494-afb6e5eaf059,6.5996E+12,7340a014-a90c-4f5c-9678-7e118d995f35,3.94619E+13,201111-20 - D-2,201111-20 - D-2,201111-20 - D,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emily Dress - Green,emily-dress-size-6-16,Size: 12,bb464c14-b9b8-479d-a494-afb6e5eaf059,6.5996E+12,5aca7a90-930a-4791-ac17-91b696e8aa47,3.94619E+13,201111-20 - D-3,201111-20 - D-3,201111-20 - D,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emily Dress - Green,emily-dress-size-6-16,Size: 14,bb464c14-b9b8-479d-a494-afb6e5eaf059,6.5996E+12,7927884c-5666-4925-afc9-5c783a969957,3.94619E+13,201111-20 - D-4,201111-20 - D-4,201111-20 - D,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emily Dress - Green,emily-dress-size-6-16,Size: 16,bb464c14-b9b8-479d-a494-afb6e5eaf059,6.5996E+12,c522c54d-f9ea-4274-bb85-401b4ee2951a,3.94684E+13,201111-20 - D-5,201111-20 - D-5,201111-20 - D,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emily Dress - Green,emily-dress-size-6-16,Size: 8,bb464c14-b9b8-479d-a494-afb6e5eaf059,6.5996E+12,2ca55088-90e1-4d64-bd70-7993b3016527,3.94619E+13,201111-20 - D,201111-20 - D,201111-20 - D,NO CHANGE,ALREADY OG,exact handle + options
Emily Oatmeal Pinstripe Set - By Frankie,emily-oatmeal-pinstripe-set-by-frankie,Size: L,9c376031-ae54-4734-b8ef-e2bcac398d29,1.03839E+13,26fc68b9-8396-40d5-983f-bb98bc22044e,5.17803E+13,521-5 BF7-5,521-5 BF7-5,521-5 BF7,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emily Oatmeal Pinstripe Set - By Frankie,emily-oatmeal-pinstripe-set-by-frankie,Size: M,9c376031-ae54-4734-b8ef-e2bcac398d29,1.03839E+13,386b5974-fc3f-4f5f-9592-a9cd150a499a,5.17803E+13,521-5 BF7-4,521-5 BF7-4,521-5 BF7,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emily Oatmeal Pinstripe Set - By Frankie,emily-oatmeal-pinstripe-set-by-frankie,Size: S,9c376031-ae54-4734-b8ef-e2bcac398d29,1.03839E+13,c28a011f-ee7c-4ac6-bf06-69c06f68c1cb,5.17803E+13,521-5 BF7-3,521-5 BF7-3,521-5 BF7,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emily Oatmeal Pinstripe Set - By Frankie,emily-oatmeal-pinstripe-set-by-frankie,Size: XL,9c376031-ae54-4734-b8ef-e2bcac398d29,1.03839E+13,108d1ade-52e1-48e0-a42b-bd120c9f3a47,5.17803E+13,521-5 BF7,521-5 BF7,521-5 BF7,NO CHANGE,ALREADY OG,exact handle + options
Emily Oatmeal Pinstripe Set - By Frankie,emily-oatmeal-pinstripe-set-by-frankie,Size: XS,9c376031-ae54-4734-b8ef-e2bcac398d29,1.03839E+13,da073f68-be03-483d-b4cb-a3ff2748cc7e,5.17803E+13,521-5 BF7-2,521-5 BF7-2,521-5 BF7,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emily Oatmeal Set - By Frankie,emily-oatmeal-set-by-frankie,Size: L,035ecf6d-66c1-42cc-a191-38059d2e14c8,1.02297E+13,0dd4a3b6-8654-4d12-8d1f-2fe3e08e89c7,5.11824E+13,521-2 - BF7-5,521-2 - BF7-5,521-2 - BF7,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emily Oatmeal Set - By Frankie,emily-oatmeal-set-by-frankie,Size: M,035ecf6d-66c1-42cc-a191-38059d2e14c8,1.02297E+13,b20b98dd-b371-4d28-8fbb-f5a68a232a66,5.11824E+13,521-2 - BF7-4,521-2 - BF7-4,521-2 - BF7,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emily Oatmeal Set - By Frankie,emily-oatmeal-set-by-frankie,Size: S,035ecf6d-66c1-42cc-a191-38059d2e14c8,1.02297E+13,537f1103-6ad6-49e1-9a26-226db1365b8d,5.11824E+13,521-2 - BF7-3,521-2 - BF7-3,521-2 - BF7,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emily Oatmeal Set - By Frankie,emily-oatmeal-set-by-frankie,Size: XL,035ecf6d-66c1-42cc-a191-38059d2e14c8,1.02297E+13,af766b6e-b43c-4cac-8940-28a9147cb830,5.11824E+13,521-2 - BF7,521-2 - BF7,521-2 - BF7,NO CHANGE,ALREADY OG,exact handle + options
Emily Oatmeal Set - By Frankie,emily-oatmeal-set-by-frankie,Size: XS,035ecf6d-66c1-42cc-a191-38059d2e14c8,1.02297E+13,e5d5e766-f904-4a7c-b26c-ee0edd0b7d50,5.11824E+13,521-2 - BF7-2,521-2 - BF7-2,521-2 - BF7,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emma - Midi Dress - Beige/Cream,emma-midi-dress-beige-cream,Size: 10,94819e9c-218c-4169-bb46-03b1a1fc246c,7.04236E+12,135bb9a8-c132-4706-b88e-4ae90bd59c04,4.1094E+13,K289-1 - M-8,K289-1 - M-8,K289-1 - M,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emma - Midi Dress - Beige/Cream,emma-midi-dress-beige-cream,Size: 12,94819e9c-218c-4169-bb46-03b1a1fc246c,7.04236E+12,04814f1d-5b29-4db9-bec8-fb375b23ed29,4.1094E+13,K289-1 - M-9,K289-1 - M-9,K289-1 - M,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emma - Midi Dress - Beige/Cream,emma-midi-dress-beige-cream,Size: 6,94819e9c-218c-4169-bb46-03b1a1fc246c,7.04236E+12,621b13b3-f388-485e-b4b4-12ccd79d2d14,4.1094E+13,K289-1 - M-6,K289-1 - M-6,K289-1 - M,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emma - Midi Dress - Beige/Cream,emma-midi-dress-beige-cream,Size: 8,94819e9c-218c-4169-bb46-03b1a1fc246c,7.04236E+12,b9f12ba3-f4cb-42cf-86ae-7f91d0a07bd5,4.1094E+13,K289-1 - M-7,K289-1 - M-7,K289-1 - M,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emma Midi Dress - Black,emma-midi-dress-black,Size: 10,1ce56448-aebb-4c4b-b482-c2bfaa06f161,1.05744E+13,43715e3c-626f-4a65-9d3f-11a0ab2ab9e9,5.28216E+13,K289-1 - M-4,K289-1 - M-4,K289-1 - M,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emma Midi Dress - Black,emma-midi-dress-black,Size: 12,1ce56448-aebb-4c4b-b482-c2bfaa06f161,1.05744E+13,7b9bee06-3117-427a-b08b-4065bed0e2cc,5.28216E+13,K289-1 - M-5,K289-1 - M-5,K289-1 - M,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emma Midi Dress - Black,emma-midi-dress-black,Size: 14,1ce56448-aebb-4c4b-b482-c2bfaa06f161,1.05744E+13,3077a9ae-842f-4b34-95da-faee59f21ccf,5.28216E+13,K289-1 - M,K289-1 - M,K289-1 - M,NO CHANGE,ALREADY OG,exact handle + options
Emma Midi Dress - Black,emma-midi-dress-black,Size: 6,1ce56448-aebb-4c4b-b482-c2bfaa06f161,1.05744E+13,824ebef3-5a4c-4268-a210-fd16e77a463e,5.28216E+13,K289-1 - M-2,K289-1 - M-2,K289-1 - M,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emma Midi Dress - Black,emma-midi-dress-black,Size: 8,1ce56448-aebb-4c4b-b482-c2bfaa06f161,1.05744E+13,595e9d67-f877-4b96-ac73-c2edb4a1e141,5.28216E+13,K289-1 - M-3,K289-1 - M-3,K289-1 - M,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emma Midi Dress - Blue,emma-midi-dress-blue,Size: 10,2c8574e6-9e69-4be2-9fbb-9ebf93de4376,7.04384E+12,c821203c-2122-4d8b-ae57-5ee93be6f4d6,4.10961E+13,K289-1 - M-12,K289-1 - M-12,K289-1 - M,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emma Midi Dress - Blue,emma-midi-dress-blue,Size: 12,2c8574e6-9e69-4be2-9fbb-9ebf93de4376,7.04384E+12,3da08eda-334f-4aa7-8154-d2d846fc9c85,4.10961E+13,K289-1 - M-13,K289-1 - M-13,K289-1 - M,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emma Midi Dress - Blue,emma-midi-dress-blue,Size: 14,2c8574e6-9e69-4be2-9fbb-9ebf93de4376,7.04384E+12,8e97ec00-f37f-42eb-9d0a-6c69bccb3412,4.22175E+13,K289-1 - M-14,K289-1 - M-14,K289-1 - M,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emma Midi Dress - Blue,emma-midi-dress-blue,Size: 6,2c8574e6-9e69-4be2-9fbb-9ebf93de4376,7.04384E+12,76b5b606-cb6c-40bc-9e39-878c28cb7a88,4.10961E+13,K289-1 - M-10,K289-1 - M-10,K289-1 - M,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emma Midi Dress - Blue,emma-midi-dress-blue,Size: 8,2c8574e6-9e69-4be2-9fbb-9ebf93de4376,7.04384E+12,8bf4e9b0-3589-4558-a0ac-92ab48419fdb,4.10961E+13,K289-1 - M-11,K289-1 - M-11,K289-1 - M,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emma Midi Dress - Forest Green,emma-midi-dress-forest-green,Size: 10,397530ed-706c-4fa2-bb17-4c39250f3847,7.1611E+12,b9782e8f-2d48-4888-8a4a-6017194db38f,4.19788E+13,K289-1 - M-17,K289-1 - M-17,K289-1 - M,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emma Midi Dress - Forest Green,emma-midi-dress-forest-green,Size: 12,397530ed-706c-4fa2-bb17-4c39250f3847,7.1611E+12,ba83a549-0894-40a3-843b-d1e2ccfd5d62,4.19788E+13,K289-1 - M-18,K289-1 - M-18,K289-1 - M,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emma Midi Dress - Forest Green,emma-midi-dress-forest-green,Size: 14,397530ed-706c-4fa2-bb17-4c39250f3847,7.1611E+12,68ff670f-727e-49bd-b908-e974a58c924a,4.19788E+13,K289-1 - M-19,K289-1 - M-19,K289-1 - M,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emma Midi Dress - Forest Green,emma-midi-dress-forest-green,Size: 6,397530ed-706c-4fa2-bb17-4c39250f3847,7.1611E+12,c49545cf-ff37-4a41-827a-8b94b21bdeb4,4.13967E+13,K289-1 - M-15,K289-1 - M-15,K289-1 - M,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emma Midi Dress - Forest Green,emma-midi-dress-forest-green,Size: 8,397530ed-706c-4fa2-bb17-4c39250f3847,7.1611E+12,3195e7c4-e024-43a6-806d-da3e8b1032a2,4.13967E+13,K289-1 - M-16,K289-1 - M-16,K289-1 - M,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emma Midi Dress - White,emma-midi-dress-white-1,Size: 10,f9f20fc5-ff2d-4778-b1f4-d89f3682ffda,7.04383E+12,d163f0fd-0b84-4028-b616-0cefc19a5382,4.10961E+13,K289-1 - M-22,K289-1 - M-22,K289-1 - M,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emma Midi Dress - White,emma-midi-dress-white-1,Size: 12,f9f20fc5-ff2d-4778-b1f4-d89f3682ffda,7.04383E+12,abb0d376-fdf7-4572-ad7d-4bb74e391364,4.10961E+13,K289-1 - M-23,K289-1 - M-23,K289-1 - M,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emma Midi Dress - White,emma-midi-dress-white-1,Size: 6,f9f20fc5-ff2d-4778-b1f4-d89f3682ffda,7.04383E+12,c3b2d301-82d4-4889-9d13-e1e2ee969252,4.10961E+13,K289-1 - M-20,K289-1 - M-20,K289-1 - M,REVERT TO OG,EXACT OG MATCH,exact handle + options
Emma Midi Dress - White,emma-midi-dress-white-1,Size: 8,f9f20fc5-ff2d-4778-b1f4-d89f3682ffda,7.04383E+12,0419c520-cf59-46d7-b13a-588829a489ae,4.10961E+13,K289-1 - M-21,K289-1 - M-21,K289-1 - M,REVERT TO OG,EXACT OG MATCH,exact handle + options
END Sweat - Black,end-sweat-black,Size: 10,c9db5794-f619-4e99-bb7e-22f05beb5994,5.4609E+12,40e76329-b2ed-4ac8-9056-0334dcb18018,5.00129E+13,3397 - Old Box 3-2,3397 - Old Box 3-2,3397 - Old Box 3,REVERT TO OG,EXACT OG MATCH,exact handle + options
END Sweat - Black,end-sweat-black,Size: 12,c9db5794-f619-4e99-bb7e-22f05beb5994,5.4609E+12,8e5da073-4d0d-4c4d-b30d-c29e713676bf,5.00129E+13,3397 - Old Box 3-3,3397 - Old Box 3-3,3397 - Old Box 3,REVERT TO OG,EXACT OG MATCH,exact handle + options
END Sweat - Black,end-sweat-black,Size: 14,c9db5794-f619-4e99-bb7e-22f05beb5994,5.4609E+12,6f76a17f-a5f8-4974-bb86-c891813ecc5d,5.00129E+13,3397 - Old Box 3-4,3397 - Old Box 3-4,3397 - Old Box 3,REVERT TO OG,EXACT OG MATCH,exact handle + options
END Sweat - Black,end-sweat-black,Size: 8,c9db5794-f619-4e99-bb7e-22f05beb5994,5.4609E+12,e37b170c-49c8-4611-add4-8198c7307846,3.54889E+13,3397 - Old Box 3,3397 - Old Box 3,3397 - Old Box 3,NO CHANGE,ALREADY OG,exact handle + options
Erin Cardi - Grey,erin-cardi-grey,Size: L/XL,6caa66b0-3ab8-467e-be66-99c45bb4240a,7.3991E+12,9c70d770-862e-40e0-9e05-cdfd754599b8,4.2373E+13,LP352 - Jumpers Box 1-3,LP352 - Jumpers Box 1-3,LP352 - Jumpers Box 1,REVERT TO OG,EXACT OG MATCH,exact handle + options
Erin Cardi - Grey,erin-cardi-grey,Size: M/L,6caa66b0-3ab8-467e-be66-99c45bb4240a,7.3991E+12,c6ce91ab-fcc1-4c77-b16f-472aedbf45dc,4.2373E+13,LP352 - Jumpers Box 1-2,LP352 - Jumpers Box 1-2,LP352 - Jumpers Box 1,REVERT TO OG,EXACT OG MATCH,exact handle + options
Erin Cardi - Grey,erin-cardi-grey,Size: S/M,6caa66b0-3ab8-467e-be66-99c45bb4240a,7.3991E+12,39b5512f-c5b8-4707-8bd1-22e92a964989,4.2373E+13,LP352 - Jumpers Box 1,LP352 - Jumpers Box 1,LP352 - Jumpers Box 1,NO CHANGE,ALREADY OG,exact handle + options
Esra Mini Skirt - Orange/Pink,esra-mini-skirt-orange-pink,Size: 10,2e9dc6a7-7479-42a7-9a18-2d85eb26b8a2,1.00758E+13,a726a588-53dd-4437-abe6-a7a07ec7425f,5.02938E+13,W2041834-4 - L-3,W2041834-4 - L-3,W2041834-4 - L,REVERT TO OG,EXACT OG MATCH,exact handle + options
Esra Mini Skirt - Orange/Pink,esra-mini-skirt-orange-pink,Size: 12,2e9dc6a7-7479-42a7-9a18-2d85eb26b8a2,1.00758E+13,3d176f85-15ef-45f0-b03e-76eabb117b69,5.02938E+13,W2041834-4 - L-4,W2041834-4 - L-4,W2041834-4 - L,REVERT TO OG,EXACT OG MATCH,exact handle + options
Esra Mini Skirt - Orange/Pink,esra-mini-skirt-orange-pink,Size: 14,2e9dc6a7-7479-42a7-9a18-2d85eb26b8a2,1.00758E+13,7b381f1f-8ecf-4a36-8eba-607df52dd756,5.02938E+13,W2041834-4 - L-5,W2041834-4 - L-5,W2041834-4 - L,REVERT TO OG,EXACT OG MATCH,exact handle + options
Esra Mini Skirt - Orange/Pink,esra-mini-skirt-orange-pink,Size: 16,2e9dc6a7-7479-42a7-9a18-2d85eb26b8a2,1.00758E+13,6192df0b-005c-4c1f-9c4d-d13676bb866d,5.02938E+13,W2041834-4 - L,W2041834-4 - L,W2041834-4 - L,NO CHANGE,ALREADY OG,exact handle + options
Esra Mini Skirt - Orange/Pink,esra-mini-skirt-orange-pink,Size: 8,2e9dc6a7-7479-42a7-9a18-2d85eb26b8a2,1.00758E+13,5047c23c-89ed-4a11-8b27-c1d6b4d39cac,5.02938E+13,W2041834-4 - L-2,W2041834-4 - L-2,W2041834-4 - L,REVERT TO OG,EXACT OG MATCH,exact handle + options
